school_id_A,school_id_B,root_school_name_A,root_school_old_name2_B,school_level_A,school_level_old_name2_B,district_A,district_B,Fuzzy_match_score,Match_Type
163,14933,gajuramukhi,rajarani,avi,avi,ilam,sankhuwasabha,1.5,"District: no match, School level: complete, Root name: partial"
169,6953,hamalaya,himalaya,nimavi,nimavi,ilam,jajarkot,2.5,"District: no match, School level: complete, Root name: complete"
174,12679,valakanya,janta kalyan,nimavi,nimavi,ilam,ilam,2.0,"District: complete, School level: complete, Root name: partial"
175,143,yuvavarsha,adarsha,pravi,pravi,ilam,sunsari,1.5,"District: no match, School level: complete, Root name: partial"
178,13669,maheshvara,mahadeveshwor,nimavi,nimavi,ilam,udayapur,1.5,"District: no match, School level: complete, Root name: partial"
182,12265,jalpa,jalpa,pravi,pravi,ilam,sankhuwasabha,2.5,"District: no match, School level: complete, Root name: complete"
186,12171,jalapa,jalapa,nimavi,nimavi,ilam,sankhuwasabha,2.5,"District: no match, School level: complete, Root name: complete"
189,1495,valamandala,balmakar,mavi,mavi,ilam,tehrathum,1.5,"District: no match, School level: complete, Root name: partial"
192,12987,thokaphela,kalika,pravi,pravi,ilam,khotang,1.5,"District: no match, School level: complete, Root name: partial"
200,43763,narayanachaura,annapurna,pravi,pravi,tanahun,tanahun,2.0,"District: complete, School level: complete, Root name: partial"
197,16449,siddhadeumai,siddha devi,nimavi,nimavi,ilam,panchthar,1.5,"District: no match, School level: complete, Root name: partial"
204,5793,bhrrikuti,bhrikuti,mavi,pravi,tanahun,banke,2.0,"District: no match, School level: no match, Root name: complete"
210,21405,janata jayasavala,janata,mavi,mavi,dhanusha,dhanusha,2.0,"District: complete, School level: complete, Root name: partial"
211,2131,,,mavi,,dhanusha,dhanusha,2.5,"District: complete, School level: no match, Root name: complete"
215,1577,lakshmi,akaha,nimavi,nimavi,tanahun,sunsari,1.5,"District: no match, School level: complete, Root name: partial"
229,12933,kailasha,kailash,pravi,pravi,ilam,ilam,3.0,"District: complete, School level: complete, Root name: complete"
217,143,simhaadarsha,adarsha,pravi,pravi,ilam,sunsari,1.5,"District: no match, School level: complete, Root name: partial"
231,11043,indradevi,champadevi,nimavi,nimavi,tanahun,okhaldhunga,1.5,"District: no match, School level: complete, Root name: partial"
232,1278,ra,atmara,pravi,pravi,chitwan,dhankuta,1.5,"District: no match, School level: complete, Root name: partial"
234,1252,arunodaya,arunodaya,avi,avi,ilam,jhapa,2.5,"District: no match, School level: complete, Root name: complete"
233,71499,kaligamga,jagadamba,mavi,mavi,baitadi,baitadi,2.0,"District: complete, School level: complete, Root name: partial"
235,43939,balakesha,kalika,mavi,mavi,tanahun,tanahun,2.0,"District: complete, School level: complete, Root name: partial"
238,13081,bhimasuna,kamana,avi,pravi,ilam,ilam,1.5,"District: complete, School level: no match, Root name: partial"
244,43997,krrishnalaya,shree narayani,avi,avi,tanahun,tanahun,2.0,"District: complete, School level: complete, Root name: partial"
240,2464,guru~nagaum,gauraha,pravi,pravi,ilam,siraha,1.5,"District: no match, School level: complete, Root name: partial"
248,2131,,,avi,,dhanusha,dhanusha,2.5,"District: complete, School level: no match, Root name: complete"
249,436,gorkha kalika,akala,avi,avi,gorkha,gorkha,2.0,"District: complete, School level: complete, Root name: partial"
254,11116,chanrdodaya,chandrodaya,pravi,pravi,tanahun,khotang,2.5,"District: no match, School level: complete, Root name: complete"
257,16384,sarasvati,saraswati,nimavi,mavi,khotang,khotang,2.5,"District: complete, School level: no match, Root name: complete"
258,11639,jana vikasa,ganga devi,pravi,pravi,khotang,khotang,2.0,"District: complete, School level: complete, Root name: partial"
259,12320,sarasvati khota~na,jana chetana,,pravi,khotang,khotang,1.5,"District: complete, School level: no match, Root name: partial"
264,16422,shanti,shanti,pravi,pravi,tanahun,morang,2.5,"District: no match, School level: complete, Root name: complete"
265,55542,krrishna,krishna,mavi,mavi,tanahun,rolpa,2.5,"District: no match, School level: complete, Root name: complete"
270,1278,amara,atmara,nimavi,pravi,tanahun,dhankuta,2.0,"District: no match, School level: no match, Root name: complete"
267,1305,ghataveshi,bageshwori,avi,avi,gorkha,sankhuwasabha,1.5,"District: no match, School level: complete, Root name: partial"
